3359; 35.64292780424097; 66; 9; 53; -107; -31; -84; 104; -222; 395; -225
3363; 35.7774294185966; 66; 9; 52; -107; -30; -84; 104; -219; 400; -222
3367; 35.911931032952225; 60; 12; 50; -107; -30; -84; 100; -216; 404; -216
3371; 36.046432647307846; 52; 9; 43; -107; -31; -86; 95; -216; 408; -209
3375; 36.180934261663474; 40; 7; 42; -107; -38; -81; 95; -212; 412; -206
3379; 36.3154358760191; 40; 9; 42; -107; -38; -81; 87; -212; 408; -204
3383; 36.44993749037473; 32; 7; 37; -107; -43; -81; 87; -209; 415; -198
3387; 36.58443910473035; 26; 6; 33; -107; -41; -81; 80; -209; 415; -195
3391; 36.71894071908598; 16; 6; 36; -107; -43; -84; 84; -206; 420; -192
3395; 36.853442333441606; 12; 6; 32; -107; -46; -84; 80; -209; 420; -188
3399; 36.987943947797234; 12; 6; 30; -106; -51; -81; 75; -206; 420; -188
3403; 37.122445562152855; 3; 4; 30; -107; -51; -81; 75; -206; 424; -183
3407; 37.25694717650848; -10; -14; 26; -106; -56; -81; 75; -204; 428; -180
3411; 37.39144879086411; -10; 4; 22; -106; -56; -81; 72; -201; 428; -177
3415; 37.52595040521974; -28; -1; 20; -106; -63; -84; 67; -198; 435; -171
3419; 37.66045201957537; -33; -14; 16; -107; -68; -77; 64; -201; 435; -164
3423; 37.79495363393099; -38; 0; 12; -107; -70; -77; 60; -198; 435; -161
3427; 37.929455248286615; -33; -1; 12; -107; -70; -77; 55; -198; 440; -159
3431; 38.06395686264224; -36; -5; 10; -106; -72; -77; 55; -198; 435; -159
3435; 38.19845847699787; -46; -1; 7; -106; -76; -77; 55; -195; 444; -156
3439; 38.33296009135349; -58; -1; 7; -106; nan; nan; 52; -195; 444; -153
3443; 38.46746170570912; -46; -10; 6; -106; -76; -77; 52; -195; 448; -150
3447; 38.60196332006475; -66; -15; 3; -106; -80; -77; 52; -192; 448; -147
3451; 38.736464934420376; -56; -8; 2; -106; -82; -77; 47; -192; 452; -143
3455; 38.870966548776; -82; -3; -1; -106; -80; -79; 47; -188; 455; -140
3459; 39.005468163131624; -82; -3; -6; -106; -83; -76; 44; -188; 460; -135
